Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJSQYo9LW7GTkRQ0NCNi7LO2s,AL-FAISAL TOWN,Sehat Plus Pharmacy,31.13522469999999,74.4583178,pharmacy,OPERATIONAL,"Near Doctor pharmacy and DHQ Hospital Kasur Kasur steel, bagh",5.0,1
ChIJLcLrmiS7GTkRDCzz3O_39mg,AL-FAISAL TOWN,Doctor Plus Pharmacy,31.135304,74.4583944,pharmacy,OPERATIONAL,"Steal Bagh, Mor Kasur",5.0,28
ChIJ8ynPpta7GTkR5WfhQNbR1_Q,AL-FAISAL TOWN,Abdullah Pharmacy,31.1358071,74.4586748,pharmacy,OPERATIONAL,"4FP5+8FF, Kasur",5.0,5
ChIJV-z4rGi7GTkRkeWbZlrP_9M,AL-FAISAL TOWN,Al-Nahdi Fazil Pharmacy,31.1317016,74.44956499999999,pharmacy,OPERATIONAL,"Lahore Kasur Road, Chowk, near Bundu Khan Bakers, Qadirabad, Kasur",4.8,6
ChIJq7Iq3Ia5GTkR2_-_1GulV_w,AL-FAISAL TOWN,Asghar Pharmacy,31.1264866,74.44552809999999,pharmacy,OPERATIONAL,"4CGW+H6R, Khara Rd, Kot Buddah",0.0,0
ChIJZeA92o27GTkRPR-_qxp2g88,AL-FAISAL TOWN,Servaid Pharmacy,31.13186869999999,74.45409529999999,pharmacy,OPERATIONAL,"4FJ3+QM5, Kasur",3.8,9
ChIJsRs2IgC7GTkRMZJQLwfZvGA,AL-FAISAL TOWN,Union Pharmacy,31.1312973,74.44660309999999,pharmacy,OPERATIONAL,"4CJW+FQ8 Union Pharmacy, Kasur - Raiwind Rd, near Noor Mehal cinema, Kasur",0.0,0
ChIJVwoiVGa5GTkRa26xlh03gVc,AL-FAISAL TOWN,Liaqat Medical Store Road Kot Mirbaz Khan Kasur Punjab Pakistan,31.1259411,74.4577978,pharmacy,OPERATIONAL,"Road, Road Kot Kot Mir Baz Khan, Kasur",5.0,1
ChIJrZdZJ-a5GTkRUT_Y13fLatg,AL-FAISAL TOWN,Ibrahim medical and general store,31.1272692,74.4387946,pharmacy,OPERATIONAL,"Haji Shaukat Ali Rd, Basti Lal Shah Kasur",0.0,0
ChIJCY4n8yq6GTkRxDKRcCc0Qv8,AL-FAISAL TOWN,Standard Pharmacy,31.1316014,74.4501265,pharmacy,OPERATIONAL,"4FJ2+J3R, Liaquat Rd Qadirabad Chowk",0.0,0
ChIJrfFtHCu6GTkRTIXxQ9h-7LM,AL-FAISAL TOWN,Imran Medicine Compny,31.1332447,74.45060389999999,pharmacy,OPERATIONAL,"4FM2+86F, Qadirabad Kasur",5.0,4
ChIJeWziG267GTkR8KJnBk_Uiuc,AL-FAISAL TOWN,Ma+pharmacy,31.1354767,74.4464986,pharmacy,OPERATIONAL,"Qadirabad Rd, Qadirabad Kasur",5.0,1
ChIJzy67xIa5GTkRt8sGFG2dWS4,AL-FAISAL TOWN,New Naeem Pharmacy,31.1260931,74.445638,pharmacy,OPERATIONAL,"4CGW+C7J, Khara Rd, Kot Buddah, Kasur",0.0,0
ChIJHReNJiq6GTkRRnglsMtgZNU,AL-FAISAL TOWN,Masood Pharmacy,31.131741,74.4469752,pharmacy,OPERATIONAL,"4CJW+MQQ Mayo Market, Kasur - Raiwind Rd, Qadirabad Mushtaq Colony, Kasur",0.0,0
ChIJuwa0NNW7GTkRLulg13rz3j0,AL-FAISAL TOWN,Al-Shifa Medical Store,31.1321595,74.45218720000001,pharmacy,OPERATIONAL,"4FJ2+VV4, Liaqat Rd, Kasur",0.0,0
ChIJnxHfhg27GTkRKAFv2mY6t88,AL-FAISAL TOWN,Sarah Dental Clinic | Best Dental Care Clinic in Kasur,31.1360754,74.4360825,dentist,OPERATIONAL,"Saif City, Kasur - Raiwind Rd, Kasur",5.0,1
ChIJ_cm3KwC7GTkRUnHFhoUaYcY,AL-FAISAL TOWN,Sughra BiBi Center,31.141278,74.46364439999999,hospital,OPERATIONAL,"4FR7+GF6, Qadiwind Rd, Gulberg Colony, Kasur",5.0,1
ChIJ51iSecO7GTkRe8qorVr1UUo,AL-FAISAL TOWN,Ghousia Medical Store,31.1697804,74.447364,pharmacy,OPERATIONAL,"5C9W+WWH, Naqeeb Abad",4.0,2
ChIJ031CDhC7GTkR3t0IkvIwyKY,AL-FAISAL TOWN,Jamil Medical Store,31.1988502,74.4395912,pharmacy,OPERATIONAL,"5CXQ+GRP, Lakhneke Rd, Wadana",0.0,0
ChIJn8oS3HW5GTkRO17THVOu_QA,AL-FAISAL TOWN,Faisal Gynee Center,31.1135049,74.454343,hospital,OPERATIONAL,"4F73+CP4, Qatar Garhi Kasur",0.0,0
ChIJT1tm_IK5GTkRmzrGbyvsz7w,AL-FAISAL TOWN,Dr. Qaisar Khan Dermatologist,31.121233,74.4499309,hospital,OPERATIONAL,"medical centre, Haji Fareed Rd, Kasur",4.8,4
ChIJc3hOe625GTkRH-OvRYS2AgM,AL-FAISAL TOWN,Dilawar Hussain Foundation Clinic and Diabetes Management Centre,31.1266763,74.4881819,hospital,OPERATIONAL,"Khem Karan Rd, near Happy land park, Kasur",4.3,4
ChIJZz9rlQ65GTkRb_p64-Y0COQ,AL-FAISAL TOWN,Medicine Panel Pharmacy,31.1098373,74.46211629999999,pharmacy,OPERATIONAL,"4F66+6MC, Basti Barat Shah, Kasur",5.0,3
ChIJh08eUj-5GTkRGSshztClB_s,AL-FAISAL TOWN,Family care Pharmcy,31.1085302,74.46891120000001,pharmacy,OPERATIONAL,"Shrine of Kamal Chisti, near Doce Bakery, Kasur",0.0,0
ChIJKaG0Q-25GTkRD9bHBAIWEYM,AL-FAISAL TOWN,Shahab plus pharmacy & super store,31.1055751,74.46909219999999,pharmacy,OPERATIONAL,"Depal Pur Rd, Kasur",5.0,1
ChIJURzdat-5GTkRmddWz-bnEiA,AL-FAISAL TOWN,Doctor Pharmacy,31.115401,74.4647052,pharmacy,OPERATIONAL,"DO (E&IP) Office, Irrigation Colony Kasur",0.0,0
ChIJuUBecry5GTkRMFXX_eFw8co,AL-FAISAL TOWN,VETPO MEDIX,31.1153641,74.46464519999999,pharmacy,OPERATIONAL,"Kachehri chowk, near rescue Office, Irrigation Colony, Kasur",5.0,9
ChIJoWHnUXK5GTkRIlfXoI0BNrs,AL-FAISAL TOWN,Al Noor Dispensary,31.1127781,74.46189609999999,pharmacy,OPERATIONAL,Basti Barat Shah Kasur,4.7,3
ChIJ7aoQQm25GTkRRZqolCGxbq8,AL-FAISAL TOWN,Habib Pharmacy & General Store,31.1110381,74.4653421,pharmacy,OPERATIONAL,"4F68+C48, Naseem Hayat Rd, Abdul Shakoor Colony, Kasur",4.5,2
ChIJ6xtvpw65GTkRjqFs_5pH6-4,AL-FAISAL TOWN,Fazal & Sons Pharmacy,31.1068115,74.4703662,pharmacy,CLOSED_TEMPORARILY,"4F4C+P4W, Kasur",0.0,0
ChIJ_duzZgC5GTkRGo_oelrZIbY,AL-FAISAL TOWN,Shaheen Medical Store,31.1137177,74.4671862,pharmacy,OPERATIONAL,"4F78+FVM, Kasur",0.0,0
