Place ID,Brick Name,Business Name,Latitude,Longitude,Status,Category
ChIJo_u_Ggg9sz4RKDL8h6fGMEU,,Karachi Medicos and Radiology,24.7973229,67.045552,OPERATIONAL,DefenceData
ChIJF9YXzLI9sz4Rq2Q9EDX-WBA,,Rathore Clinic/Diabetic Centre in Gizri/Clifton,24.8206402,67.0462227,OPERATIONAL,DefenceData
ChIJu9aTe0Y9sz4RZ7Jnp82t9Kg,,Buner medical clinic,24.8119337,67.0355361,OPERATIONAL,DefenceData
ChIJJWCaLVQ9sz4RddlEiNNRwRU,,Dua Medical,24.8109024,67.0334181,OPERATIONAL,DefenceData
ChIJgdF2AQA9sz4RwUSXQSellQo,,Junaid Medical Center,24.8110501,67.0332913,OPERATIONAL,DefenceData
ChIJMdgq1K49sz4R9xuvHnCf3ok,,Chinese Hospital,24.8121369,67.0377204,OPERATIONAL,DefenceData
ChIJuSbIFq89sz4RlsXnx17nDPY,,medical aid foundation,24.813307,67.0365002,OPERATIONAL,DefenceData
ChIJG_KOAso9sz4RSS74UPK7K6A,,Hashmanis Hospital Clifton,24.8296126,67.0407083,OPERATIONAL,DefenceData
ChIJK4EixaY9sz4RFy-RoC9gPWY,,3D Lifestyle Center of Medical Aesthetics,24.8214863,67.0349206,OPERATIONAL,DefenceData
ChIJk5zoGy88sz4RyI30BK6dlUY,,"Dr Obaid's Skin, Hair & Aesthetic Clinic",24.8214827,67.0348603,OPERATIONAL,DefenceData
ChIJR2sMB7o9sz4RDz8-TK6qPDs,,Medilink Consultant Clinics,24.8220531,67.0350449,OPERATIONAL,DefenceData
ChIJ09MrTrc9sz4Rf1dxF3cC0kI,,Laserline Cosmoderma Clinic,24.8231049,67.0353019,OPERATIONAL,DefenceData
ChIJs8jwAm09sz4RomQwpthQAuQ,,Dr.Nauman Zafar Khan,24.8228882,67.0333681,OPERATIONAL,DefenceData
ChIJI8i5Ybc9sz4RBmhdOhHj1j8,,Adenwala Clinic,24.8240856,67.0346141,OPERATIONAL,DefenceData
ChIJ868Gb2M9sz4R5cbhRuFjCpc,,Midlink comsultant clincs,24.8242989,67.0351182,OPERATIONAL,DefenceData
ChIJTSeUazM8sz4R777fzRxBNxM,,PNS SHIFA Hospital,24.8364815,67.0496923,OPERATIONAL,DefenceData
ChIJOXMGKEo9sz4R_x8bTVnd5nk,,Aziz Medicare Clifton Branch,24.8301252,67.0337592,OPERATIONAL,DefenceData
ChIJiaue3cU9sz4R0OBGcvfhLqA,,Musarrat Ultrasound Lab,24.8339373,67.0329807,OPERATIONAL,DefenceData
ChIJGb1358U9sz4RZXSCNDs-aNI,,Sind Medical Centre. سندھ میڈیکل سینٹر,24.8340636,67.0331481,OPERATIONAL,DefenceData
ChIJs8sBKVs9sz4RpPPYsFqFqT4,,مستشفى هلال الاحمر,24.8342333,67.0332118,OPERATIONAL,DefenceData
ChIJPbKh3IA9sz4RnEKwhPvv04U,,"Dr Tanveer Ahmed Urologist (Kidney Surgeon) , Pedritic Urologist and Male infertility Specialist",24.8341196,67.0329665,OPERATIONAL,DefenceData
ChIJ_VRZNl49sz4RD-8PKpACt4Y,,Baig pharmacy,24.8348407,67.0355217,OPERATIONAL,DefenceData
ChIJB6lnwcU9sz4ROhF8kVNEobI,,Clifton Care Centre,24.8342555,67.0330175,OPERATIONAL,DefenceData
ChIJRY32tn09sz4RFdHZGoXfj3c,,DR. MASOOD AUDIOLOGY CLINIC,24.8348999,67.0356792,OPERATIONAL,DefenceData
ChIJc6yyUtY9sz4RLas6Xfg7iIE,,East west hospital clifton,24.8271845,67.0338927,OPERATIONAL,DefenceData
ChIJS2_wxhs9sz4R2iC7816WhjU,,Block 34 Seaview Apartments,24.7925884,67.0425697,OPERATIONAL,DefenceData
ChIJx7eYap49sz4RjblHB7n5HyY,,CANYON DENTAL & HAIR TRASPLANT STUDIOS,24.7938472,67.0481284,OPERATIONAL,DefenceData
ChIJKawysyY9sz4RP5pROPAIsk4,,Allana house,24.7952434,67.0451498,OPERATIONAL,DefenceData
ChIJh4y8T1I9sz4RqPlKSZxJ4v8,,Dr. Uzma Pirzada Skin & Laser Clinic,24.7945625,67.0496875,OPERATIONAL,DefenceData
ChIJIatbi7I9sz4Ru0dVU5o6QQA,,One Health Laboratory-DHA,24.7963732,67.0453166,OPERATIONAL,DefenceData
ChIJW5kvLH09sz4RAFJh-NpYovo,,3D Lifestyle Center of Medical Aesthetics,24.7958407,67.0497718,OPERATIONAL,DefenceData
ChIJxaL99v09sz4Ru96nkqqWqwM,,Jadoon's Dental Clinic,24.798718,67.0474195,OPERATIONAL,DefenceData
ChIJ3-SSrt08sz4RxQSCk4VdYOg,,Arif Defence Medical Centre,24.7841083,67.0546917,OPERATIONAL,DefenceData
ChIJBf9Jh7s9sz4Rk-xb0_o9uWc,,OMI Clinics - DHA,24.7841055,67.0546932,OPERATIONAL,DefenceData
ChIJbV7ANnM9sz4RPuY9fzzXh7A,,The Wellness Hospital,24.7869493,67.0572347,OPERATIONAL,DefenceData
ChIJJa1j1Po8sz4RNa6RVaQZwbo,,BodyWorks Ortho-Neuro-Sports Physio & Magneto therapy Center,24.7980769,67.0557071,OPERATIONAL,DefenceData
ChIJ20_Cz_o8sz4RU3iWXhhgvW8,,BodyWorks DHA Branch,24.7986355,67.0562362,OPERATIONAL,DefenceData
ChIJx2YerBs9sz4RVbQzpcq6FiM,,Pro Lab Diagnostic Centre,24.7800427,67.0546913,OPERATIONAL,DefenceData
ChIJpWnQKT09sz4REM_ZVEV1pV4,,Dr. Ziauddin Laboratory Clinic Pharmacy,24.8130469,67.0484799,OPERATIONAL,DefenceData
ChIJ3-vGL1M8sz4REPqPls9_fL8,,Gizri Healthcare Centre,24.8154883,67.0470579,OPERATIONAL,DefenceData
ChIJ7cfgL1M8sz4RJeLt1JQ4FS4,,KMC Gizri Maternity Home,24.8154914,67.0472255,OPERATIONAL,DefenceData
ChIJG5IDMFM8sz4RJrWk9nmFOV8,,KMC Hospital,24.8154937,67.0472322,OPERATIONAL,DefenceData
ChIJdQ-zB609sz4Rq7LDDorOtAo,,Marwat Hospital,24.8161937,67.0436677,OPERATIONAL,DefenceData
ChIJyyl44lU9sz4RA2r1bxKBpSw,,Haq Health Care Clinic,24.8133185,67.0510649,OPERATIONAL,DefenceData
ChIJg7gyOTk9sz4RV1q-URuA_9s,,Dr Mughal’s Health Centre,24.8150276,67.0501135,OPERATIONAL,DefenceData
ChIJN234Nn09sz4RjKqh2fEIQsw,,Amma noor jahan,24.8163759,67.0485511,OPERATIONAL,DefenceData
ChIJtWsk8v09sz4Rc-Tg8nlDdE0,,Op clinic,24.8137457,67.0516459,OPERATIONAL,DefenceData
ChIJvRF3qv49sz4Rx1-CCKknwbI,,Derma Casa Dr. Batool Ashraf,24.8165998,67.0417684,OPERATIONAL,DefenceData
ChIJF6Hs3609sz4RDTMtTZsLDlI,,Del's Dental Clinic,24.8163242,67.040532,OPERATIONAL,DefenceData
ChIJza6C82Y9sz4RPAT7_gBZjUg,,ALM Hijama DHA Karachi,24.8169434,67.0409185,OPERATIONAL,DefenceData
ChIJ4bgtHkU8sz4ROg8VOxGuWQ0,,Dr Abdul Razzak Tunio's Care Center,24.8164727,67.0402049,OPERATIONAL,DefenceData
ChIJI3qsVq09sz4RIAzL0B6KqDs,,Al-shifa nursery,24.8193875,67.0457465,OPERATIONAL,DefenceData
ChIJ5UTea008sz4R8EolMlAzb4o,,Tabanis' Diagnostic and Medical Center and vet,24.8231761,67.0474839,OPERATIONAL,DefenceData
ChIJmzHdYE08sz4RSC48AKgpRIc,,Dr. Imran's Clinic,24.819334,67.0480897,OPERATIONAL,DefenceData
ChIJOwuOn1I8sz4Rdh92X18_Anc,,Imran Firdaus Medical & Neurological Centre,24.8189374,67.0479894,OPERATIONAL,DefenceData
ChIJgzyL6bU9sz4RweOjmqYUXXU,,NICVD Chest Pain Unit Under Gizri Flyover,24.8190233,67.0485324,OPERATIONAL,DefenceData
ChIJn6j32Ag9sz4Rr312rZu5eus,,Sahara Village Professional Training Centre,24.8230114,67.0491736,OPERATIONAL,DefenceData
ChIJrc5RALI9sz4RmLZ4O_AuqPk,,The Psychiatric Clinic dr Unaiza,24.8180078,67.0406935,OPERATIONAL,DefenceData
ChIJ15WPYbg9sz4R3JbVn-qOEvM,,Doctors Clinic,24.826751,67.0462194,OPERATIONAL,DefenceData
ChIJ0bWq77E9sz4RWNd0QNki9wo,,Khilgi's Skin Clinic,24.8185637,67.039576,OPERATIONAL,DefenceData
ChIJ3e1Toy08sz4R2w2BgvZE7BI,,DSRA Medical Centre,24.843863,67.0502123,OPERATIONAL,DefenceData
ChIJMzbVSTA8sz4Rmz4IWeB-Y-E,,LookSmart Hair Transplant & Cosmetic Surgery Center,24.8413346,67.0559446,OPERATIONAL,DefenceData
ChIJm-xsi8o9sz4Rqf1zy7SkqUM,,Gulzar Clinic& Maternity Home,24.8308865,67.043748,OPERATIONAL,DefenceData
ChIJq6qqWjU8sz4RWOposq67D1M,,Bangash Clinic,24.8308209,67.0472038,OPERATIONAL,DefenceData
ChIJO8e6iLA9sz4RtAjwTLht_zw,,S.B Medicine Point 2,24.8328502,67.0445974,OPERATIONAL,DefenceData
ChIJDc3eQrU9sz4RZtDHzbBhBvk,,Dr.Naval And Dr.Shahnaz Clinic,24.8290505,67.0451331,OPERATIONAL,DefenceData
ChIJEagoRbU9sz4RuXOSBGcDrcU,,Dr. Rajesh Clinic,24.8290039,67.0455982,OPERATIONAL,DefenceData
ChIJeQaAcec9sz4RtIK_uDwKo8E,,Siddiq Jarrah,24.831757,67.0426076,OPERATIONAL,DefenceData
