Place ID,Brick Name,Business Name,Latitude,Longitude,Status,Category,,,,name,id,cmp_customer_id
ChIJlyqfFjQ_sz4RgRvCr-vZEpY,MOHD ALI SOCIETY,"SAHF CLINIC, Dhorajee",24.8838542,67.0851878,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJU818cXg_sz4R9RiT80wGm8I,MOHD ALI SOCIETY,MMQ Medical Center & Maternity Home Dhoraji Branch,24.8841113,67.0846472,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJ51zjILk_sz4RVMpYKTLxv7A,MOHD ALI SOCIETY,Khan lab and diagonostic centre,24.8740493,67.0889981,OPERATIONAL,"hospital, health, point_of_interest, establishment",#N/A,,,,,
ChIJu9AxFocVsz4R2pc0kIqwGpc,NAWABADDARYABAD,Nadeem clinic,24.8714208,66.9837432,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJzz4o1MUVsz4RFedlEtzGZdk,NAWABADDARYABAD,Humayel Communication,24.8676853,66.9845011,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJrVVjSowVsz4RNQpafpZv8jQ,BIHAR COLONY,M Hanif Ghori Jarrah,24.8722053,66.9867425,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ39Aw0aQVsz4R7kMWwg8EjB8,BIHAR COLONY,Khatri Homoeo Clinic,24.8714816,66.9874045,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJX_6mfkkVsz4RX-LI0Rc9YWw,BIHAR COLONY,Harshil Homeopathic Care,24.8736526,66.9870858,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJUX8ghHsVsz4R8jehdeg2rmU,BIHAR COLONY,Razzaq Manzil,24.8746911,66.9871169,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJk57LOgAVsz4RM7j_pHUD1m4,BIHAR COLONY,Sindh clinic,24.8680535,66.9886304,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJPXDDpT4Vsz4RPBMurB0Ud0k,NAWABADDARYABAD,Markaz-e-Sehat Unani Dawakhana,24.8661115,66.9903107,OPERATIONAL,"hospital, point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJsZDU3fMVsz4Riyd1XI5bvQ0,NAWABAD,Zainab Clinic,24.860613,66.9911811,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJ8-CKAJ4Vsz4RKssmzS1UYt4,NAWABAD,Dr. Aslam Pervaiz Clinic,24.8601524,66.9908557,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJf1FGOAAVsz4R-UnobpGYCIw,NAWABAD,Hina Clinic,24.8577035,66.9915508,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJX-DBEVIVsz4Ru2chFi3UM9o,NAWABAD,Dr Saleem Dentist Clinic,24.8588327,66.9936584,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJ_VELuJQ_sz4Rqya1Ek_6M7k,CHAKIWARA,BIN IQBAL genral store,24.8684022,66.9998703,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJw2CGFBsVsz4Rs8KVjZ2704E,SHERSHAH,Al Qasim Specialist Clinic,24.8884532,66.9858098,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJhdUEBQU-sz4RjSCnViJEnYQ,BURNS ROAD,Friends Optical & Audiology Centre (M.A. Jinnah Rd),24.8551438,67.008322,OPERATIONAL,"doctor, health, store, point_of_interest, establishment",#N/A,,,,,
ChIJHaJ13L4Vsz4Rtd5u8Cv4DU4,KHARADAR,MEMON HEALTH DIAGNOSIS CLINIC,24.8507273,66.993848,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJNUhSM40Vsz4RgkRAzTwL_uI,KHARADAR,Adil clinic,24.8526792,66.995448,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ4QufbV8Vsz4RqUCaODgaD7A,KHARADAR,Neuro Care Clinic (Dr Mohsin & Dr Zulqarnain),24.8508749,66.9959137,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ4V9D0MUVsz4RRFgDGfiGW4k,KHARADAR,Neuro Care Clinic,24.8508679,66.9959139,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJM01C_fgVsz4RviFEFMcBSwA,KHARADAR,Dr Kulsoom Women Clinic,24.8520094,66.995945,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJNQyMR9MVsz4RjWP2GpAeD0c,MEETHADAR,Dr. Muhammad Farooq Ismail,24.853486,66.996996,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ59mk1yIVsz4RlQVQIKip0Wc,NAWABAD,Dr Altaf Hussain Zakaria,24.8544354,66.9967905,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ40wOEvgVsz4RKR_vBiNWFD8,MEETHADAR,Khatri Dental Clinic,24.8546698,66.9980539,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJB7C9udwVsz4RrxHWUW5nYcw,NAWABAD,Al Haq Medical & General store,24.8580498,66.9969175,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJa7qmbkQ_sz4R64yCFW2aaqA,NAWABAD,Family health care medical center,24.8617601,66.9989463,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJl2VzUNM_sz4R6e4d_o6oT4M,NAWABAD,best child specialist(Dr.Ghulam Nabi),24.8607343,67.0011364,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJv-gILK89sz4R9D8aaxE219A,NAWABAD,LIFE CARE WELFARE CLINIC,24.8607343,67.0011364,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJnVmtKOQ_sz4R5nfMMpPx_yY,NAWABAD,Irfan Echo sound,24.8607343,67.0011364,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJd54wStI_sz4Rt12hMsmWc-k,CHAKIWARA,tiktokv like,24.8609873,67.0011353,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJQV7RDSA_sz4RkQfQu5U9Puw,CHAKIWARA,Mir abhood,24.8757891,67.0007807,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJqx2DQwA_sz4RXz6o8DEYmlE,CHAKIWARA,Abdul Qadir Kumhar Aazaband Bone Setter,24.8737889,67.0066072,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJExx3UQ4-sz4RAk0s1jIQMPg,SADDAR,Homeopathic Doctor Islam Hamid at Baba-e-Homoeopathy Dr. Hamid's National Homeo Stores & Clinic (established since 1918).,24.8559276,67.0141895,OPERATIONAL,"drugstore, pharmacy, point_of_interest, store, doctor, health, establishment",#N/A,,,,,
ChIJ1zvWuc4_sz4Rh-T6wJfjb8o,BURNS ROAD,Prem Sagar Welfare Office,24.854391,67.0079934,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJVVVVBQQ-sz4RF0JxQOdaVrY,BURNS ROAD,Nafees Optical Works,24.8550207,67.0089485,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJDTlZ7-c_sz4REez7KOxEGaY,BURNS ROAD,"Darya-e-Sindhu Clinics & Diagnostic Center, Karachi",24.8525095,67.0109048,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJVctg-BA_sz4Rh0hzTYsaWq8,BURNS ROAD,Hatimi Clinic,24.8529764,67.010919,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJoX0Br54_sz4RVC4DHkccsNo,NAWABAD,Ask Doctor Mama,24.8607343,67.0011364,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ17zDH0s_sz4RI3Vshtc-kOE,NAWABAD,Al-Haaj Siddiq Pehlwan,24.8607343,67.0011364,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJ2cCP0O4_sz4Rkrnxq6vEqQ0,NAWABAD,The Clinic Dr. Imdad,24.8607343,67.0011364,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJS-lhWgBrsz4RSZhxmZMeT8A,NAWABAD,Mazar Sharif (Hzafat Umar saeed shah Naqhbandi),24.8607343,67.0011364,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJd5bM7ro_sz4RLJzxmsAIgck,NAWABAD,Sukoon e hayat,24.8607343,67.0011364,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJl4_CgDs-sz4RBG0b1u_1u4Y,USMANABAD,Dr Arshad Clinic,24.8752706,67.0139932,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJr90a9yg_sz4RtxworjGQTLk,GARDEN WEST,Professor Dr Izhar ul Hassan Bhutta Clinic,24.8761096,67.015531,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJT4fVVVw_sz4R-32ay6mGuWI,GARDEN WEST,Shahbaz Family Care Clinic,24.8761086,67.0155329,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJhSboj1E_sz4RFt4dZ0ThAkE,GARDEN WEST,Ansar,24.8738786,67.0147164,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJI6XaLgA_sz4R5fykTox6IrI,GARDEN WEST,Dr Yousaf Clinic,24.8727156,67.0147613,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJkSJliUs_sz4RLI-Xj0fCkHU,GARDEN WEST,CARE MAMA CONSULTANT CLINIC,24.877216,67.0169871,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJn_EM77M_sz4R1HnkZIFjUH8,SADDAR,Dr. Naranjan Lal (Urologist),24.8539874,67.0124112,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJBxahWeI_sz4RqEFo7-R6Q_c,CIVIL HOSPITAL,Baqai Homoeopathic store,24.8563029,67.0115106,OPERATIONAL,"pharmacy, drugstore, doctor, health, store, point_of_interest, establishment",#N/A,,,,,
ChIJ4zQCqZs_sz4R5Zi9F8hykjc,TOWER,City Clinic,24.8486039,67.0158475,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJzwsPf5xAsz4RN11ZnTCW0BI,CIVIL HOSPITAL,Hakeem Khan (Tabib),24.8564659,67.0111155,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJcxu3maM9sz4RdSb4P5zewyI,TOWER,Dynamics of Mind,24.8500426,67.0166588,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJj35WkxM_sz4RFBHoW2WODP8,CIVIL HOSPITAL,Shahzad clinic and skin care center,24.8568654,67.0089663,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ4W5lv_Y_sz4RovZiP5xsJAg,CIVIL HOSPITAL,Dr. Kartar baksh do,24.8574436,67.0114925,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJeSqqxlY_sz4R7V5OJ-JfGi0,SADDAR,Shabab Tibbi Dawakhana,24.8562173,67.0153892,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJfQg2xRo-sz4R9xLHKRQ2uZI,CIVIL HOSPITAL,Lady Dufferin Hospital,24.8582613,67.0081597,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJc-mn2A8-sz4R2tPNU_p8j0s,CIVIL HOSPITAL,Sindh Services Hospital,24.8582933,67.0126265,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJyeGrfms-sz4RRBHKtwo1si8,SOLDIER BAZAR,OSP Karachi,24.8660986,67.0252544,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJqSLUfgA_sz4RwJCa6Q0PIag,NISHTER ROAD,BAQAI CLINIC (Dr. Khalid Iqbal Baqai),24.8696963,67.0158975,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJBaw5mvA_sz4Rbmiej15t2ng,RAMSWAMI,Fazan Dental Clinic,24.8667331,67.0138492,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJE8aompw_sz4RbsM6mafK0wA,RAMSWAMI,Noshahi dental clinic,24.8667133,67.0140696,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ2SOFwU4_sz4RBZMfPPQwvO8,RAMSWAMI,Tabrez Ortho Center,24.8671063,67.0148148,OPERATIONAL,"physiotherapist, doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJhfsspZY_sz4Rt5Gy2zv0eIc,RAMSWAMI,Dr. Farheena,24.8676657,67.0153251,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJzeRWXRY-sz4RYN72vx6kl-0,RAMSWAMI,Rajkot Memon Hospital,24.8676393,67.0153205,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJW_IdZSc_sz4RLheCtE9bgjg,RANCHORE LINE,Bismillah clinic and surgical center,24.8657062,67.0144325,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJicvc2RY-sz4RPLBcdNCNozk,RANCHORE LINE,Dr Shakil Clinic,24.8647117,67.0139218,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJbVyaF9A_sz4RlgjUEX6yXoM,GARDEN WEST,ZEMAL CLINIC,24.8783893,67.0191252,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJyQRL2Yk_sz4RvBcJUYL17uM,GARDEN WEST,Ayesha Clinic,24.8769693,67.0189383,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJL_6Lu7k_sz4RyXGQU--Grz0,GARDEN WEST,Dr Tehseen's Clinic & Ultrasound- Garden West,24.8783495,67.0203908,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJR39fOnk-sz4RT_TF8a4HBVU,NICVD,Friends Optical & Hearing Aid Centre (Regent Plaza),24.854976,67.039652,OPERATIONAL,"doctor, health, store, point_of_interest, establishment",#N/A,,,,,
ChIJ0wY6jnM-sz4RqAIynY50sRA,SADDAR,Dr. Ayesha's,24.855298,67.0259078,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJc7JFmZ8_sz4Rv-FKPHvq0gI,CIVIL HOSPITAL,Dr? Capt. Saad Jamal,24.8583818,67.0183757,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ92mI0hE-sz4R3W-iGZb2-WE,CIVIL HOSPITAL,Optical Centre,24.858939,67.0137386,OPERATIONAL,"doctor, health, store, point_of_interest, establishment",#N/A,,,,,
ChIJgRKGfHI-sz4RspKo67BSVto,SADDAR,Bone Settle - Branch 1,24.8597238,67.0259019,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ5WUMUBI-sz4ReZ500Hb-TNA,CIVIL HOSPITAL,"Dawakhana Hakim Ajmal Khan (Pvt.) Ltd, MA Jinnah Rd, Karachi.",24.8612438,67.0190497,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJvUIbesg_sz4RktWPeRkjjn4,SOLDIER BAZAR,Bestmed International,24.8643191,67.0231517,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJO-i6GwA_sz4RZvpfcpQyhuY,SOLDIER BAZAR,Dr. Shakira Dermatologist Skin Care Clinic,24.865508,67.0183937,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJKfHxk2w-sz4RS5_Vzd0pVwM,SADDAR,Tanveer's Ultrasound Clinic - Saddar,24.8643945,67.0242677,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ-QEENBE-sz4RTNHaZG97-Cg,RANCHORE LINE,KB AZIZ CLINIC,24.8637827,67.0148259,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJYStN38o_sz4Rgk6pN07vNCc,RANCHORE LINE,Rafiq Jarrah,24.8597516,67.0136471,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJoczYxAg_sz4RNIGKhbxU2Xg,SOLDIER BAZAR,Dr. Abdul Latif Mian - Neurologist,24.8667951,67.0235556,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJDe4_QWs-sz4RtIOly8gwtug,SOLDIER BAZAR,ISM Hospital,24.8666811,67.0238356,OPERATIONAL,"hospital, point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJn3VW8ms_sz4R8p9fE0n9kvI,SOLDIER BAZAR,Best Neurosurgeon Dr Bashir Ahmad Khan,24.8683742,67.0231416,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJd1Q7Oj4_sz4R98t6dKo0lhg,SOLDIER BAZAR,DR YASMEEN SHEIKH DERMATOLOGIST ANKLESARIA,24.8671835,67.0234074,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJnePXzp0_sz4RucQ-yjeQNEM,SOLDIER BAZAR,Dr. Arif Ali Shaikh,24.8671361,67.0237061,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJYcjjAHo_sz4RrYoUMNg6agQ,SOLDIER BAZAR,The Consultants Clinic,24.8674128,67.0240694,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJ9RmnQGs-sz4RaXAkiFQ9Ej0,SOLDIER BAZAR,"Dr Irfan Ahmed, ENT Consultant",24.8670737,67.0236522,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJndCMbHo_sz4RABkj6AnFOnU,SOLDIER BAZAR,Prof Dr Khalid Mehmood,24.8668893,67.0234052,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJq6qqqms-sz4Rawa80x4ct1Y,SOLDIER BAZAR,Azad eye clinic,24.8673114,67.0239927,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJGV_O8sU_sz4RbUiBah1J6oM,SOLDIER BAZAR,Prof Dr. Khalida Soomro,24.8673506,67.0241848,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJyRPgmE0_sz4RkuezMPRkL1c,SOLDIER BAZAR,Dr.Lateef Mian s' Neuro clinic,24.8668115,67.0235848,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJFfw9Occ_sz4ROuX9B8kug1k,SOLDIER BAZAR,Hafeez Orthopedic Surgery & Spine Manipulation Clinic,24.8672317,67.0241998,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJlUiOAyk_sz4Rjcp86ifiMGM,GARDEN EAST,Dr Piyar Ali Momin,24.8824237,67.0269102,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJF7H9P-Q_sz4RjPUyIvbNqGo,GARDEN EAST,Lohana Medical Centre & Skin Care Clinic,24.88252,67.0270436,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJlbOVTMM_sz4RnuSn4CGvvnU,GARDEN EAST,Pro-faisal office,24.8799876,67.0304448,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJH113Jo0_sz4Rew4iE69GSRE,SOLDIER BAZAR,Faiz general and skin care walfare clinic,24.8733214,67.0267624,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ42nxAJo_sz4RVMJUo1WLrkI,SOLDIER BAZAR,Dr. Ajaz Ahmed Khanzada,24.8731479,67.0267391,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJ7ZFQ3_Q_sz4RaUr3FOqJjzo,LASBELA,Garden dental clinic,24.885522,67.0300416,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ-wSeGm4-sz4RRE66LiVeRjg,SADDAR,Alsaudia Tibbi Foundation,24.8615138,67.0293896,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJv9lPbik_sz4RRMxaeET3lnk,SADDAR,Rahman Clinic,24.8610881,67.0319515,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ0-BKknE-sz4R1l8-Fg4zzzg,SADDAR,HAQUE PLANTERS INTERNATIONAL,24.8592526,67.0294488,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJo3WDSXA-sz4RDditQa6idSc,SADDAR,Burhani Diagnosis Center,24.8596324,67.0319068,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJKydy5ck_sz4RDcFpj0JT-zA,SADDAR,Jawaid Poly Clinic,24.8617157,67.0322715,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJBe2ornE-sz4RrGtY5g2EX8U,SADDAR,Hassan Clinic,24.8587351,67.0311322,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJX0mkPbU_sz4Rt-XzmAivuIM,SADDAR,Qutib Shahi Dawa Khana Al Maroof Baba Shayran Walay,24.8618182,67.0326747,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJz6B4Cmw-sz4RMU5wx3bOek0,EMPRESS MARKET,Seventh-day Adventist Hospital,24.8660309,67.027311,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJyemF-Gs-sz4RbJxgBgzdND4,EMPRESS MARKET,Neurospinal and Cancer Care Institute (NCCI),24.8665253,67.0283126,OPERATIONAL,"hospital, doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJGyrFXes_sz4RcExIea0AGnw,EMPRESS MARKET,Carachi Hearing Aid Center,24.867366,67.0290381,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJUwDEUeg_sz4RJjo_xfZ3CrQ,M.A.JINNAH ROAD,Dr. Ramesh Kumar - Neurosurgeon,24.8678706,67.0305019,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJ6Zin3pg_sz4RIC-JPSJq2wg,M.A.JINNAH ROAD,Dr lal,24.8679502,67.0303997,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
ChIJYXN7FGk-sz4RhREkr7wzg5c,M.A.JINNAH ROAD,Mehran CT Scan & Ultrasound Centre,24.8683003,67.0302912,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJB89tY_w_sz4RNAlBpmnDFg4,M.A.JINNAH ROAD,Dr.ilyas Jat | Best Psychiatrist in Karachi | Consultant Psychiatrist | child psychiatrist,24.868209,67.0308675,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJrSjGBNk_sz4RfEa9LQD64gM,M.A.JINNAH ROAD,Dr.Aziz-ur-Rehman(Hepatologist)|Best gastroenterologist Doctor in Taj Medical Complex Saddar Karachi,24.868209,67.0308675,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJcdB4rz4_sz4RLOJfmk2OS5Q,M.A.JINNAH ROAD,Taj Medical Complex Eye Department,24.8681405,67.0304679,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJH-VPr58_sz4R85hXY_Vj4Ug,M.A.JINNAH ROAD,Dr. Rana Obaid Dental Surgery,24.8680792,67.0304469,OPERATIONAL,"dentist, point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ21J8O8g_sz4Rir9PmCx2d-Q,M.A.JINNAH ROAD,Dr batool shabbir,24.8734339,67.0318833,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJHdFaz08_sz4ReZQ9jtiu0fI,M.A.JINNAH ROAD,"Dr Javed Hasan Niazi, Eye Surgeon",24.868016,67.030532,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJ-X62FQA_sz4RJZEAcvlB7pI,M.A.JINNAH ROAD,US Physiotherapy Centre - Dr. Usman Sadiq,24.8679882,67.0305169,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJFa-RiWs-sz4RukKr5a6sLYQ,M.A.JINNAH ROAD,Dr. Iqbal Khyani - ENT Specialist,24.867971,67.030537,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJqRPkhYU_sz4RE151ze9-wKA,SOLDIER BAZAR,Dr.Zeba Anwar,24.87219,67.0273653,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJOxm-3mg-sz4RnIhv6rsNt34,LINES AREA  JACOB LINE,Advanced Radiology Clinic,24.8681235,67.0320676,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ12gr3Mc_sz4Rg3pqutxXec8,M.A.JINNAH ROAD,Dr. Murtaza Ali Gova,24.874203,67.0325267,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJb8g78EI-sz4RBgLUGb9k2kQ,M.A.JINNAH ROAD,Human Health care Laboratory,24.874477,67.032241,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJcb58gfU_sz4RNHgLmHwr_7s,SOLDIER BAZAR,Tabrez Ortho Centre,24.8768119,67.0309464,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJD3IJDgA_sz4R7D3f00MVuvA,LASBELA,Batool clinic,24.8853929,67.0305068,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJdXVVVas_sz4RRnn_dTFM1JU,LASBELA,RO Clinic,24.8838751,67.034528,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJF_GOJvQ_sz4RjbxtahdVGqo,LASBELA,Dr Owais Hashmat Neuro Care Clinic,24.8831134,67.0353406,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ4R2GEQA_sz4RG0_gTRGljGg,LASBELA,Al azmat dawakhana patel para,24.8866343,67.0339119,OPERATIONAL,"doctor, point_of_interest, health, establishment",#N/A,,,,,
ChIJK7dSNMI_sz4Rxsr0OhtnuCo,LASBELA,Fitness and health care,24.8851307,67.0367783,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ58mqaTk_sz4RPYE2pVfWTgc,M.A.JINNAH ROAD,Dr Mubina Agboatwalla (Child Specialist),24.8782243,67.0378976,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJ-VcvC6k_sz4RM6cuj_kzUyM,PATEL PARA,Vanthali clinic,24.8821875,67.0385625,OPERATIONAL,"point_of_interest, doctor, health, establishment",#N/A,,,,,
ChIJS4yYMGM_sz4RxSqVt4mg2A4,CANTT. STATION,Nawab bhai clinic,24.8607981,67.0447498,OPERATIONAL,"doctor, health, point_of_interest, establishment",#N/A,,,,,
