Place ID,Brick Name,Business Name,Latitude,Longitude,Type,Status,Address,Rating,User Ratings
ChIJU9QxUIDDGDkRYLA1stduG9E,SHEIKHUPURA,Sabir Surgical Hospital,31.7023094,74.02470579999999,hospital,OPERATIONAL,"P22F+WVG, Lahore Rd, Model Town Housing Colony, Sheikhupura",4.2,5
ChIJz4j43RXDGDkRHPOrnYC_hhA,SHEIKHUPURA,"Dr. Muhammad Siddique, MBBS, RMP, Senior Family Physician",31.70273169999999,74.0243163,doctor,OPERATIONAL,"House No, 39, Housing Colony Block X Housing Colony, Sheikhupura",0.0,0
ChIJA6vprq_pGDkR2BDtlfNZxrs,SHEIKHUPURA,Hassan Medical Store,31.6997119,74.019393,pharmacy,OPERATIONAL,"Alif Town, Main Rd, Khan Colony, Sheikhupura",3.0,1
ChIJH8dAiCTDGDkReTyrrXLkRhU,SHEIKHUPURA,Clinic of Doctor Babar Amin,31.7132296,73.97496660000002,hospital,OPERATIONAL,"PX7F+7XW, Civil Lines, Sheikhupura",3.0,3
ChIJHdTKJqfDGDkRAVfwgZCDU6s,SHEIKHUPURA,EPI Center BHU Mallian kalan,31.7114856,73.9765188,hospital,OPERATIONAL,"Class Rooms and Halls, Government High School Basketball Court, Sheikhupura",0.0,0
ChIJj3BHkDHDGDkRsmh7CdFtaik,SHEIKHUPURA,District Anti T.B Clinic,31.714875,73.957058,hospital,OPERATIONAL,"Lahore, Sargodha Road, Sheikhupura",4.0,4
ChIJ1UIEH2HCGDkR35gEnY2QydU,SHEIKHUPURA,"District Headquarter Hospital, Sheikhupura",31.7138544,73.97874949999999,hospital,OPERATIONAL,"PX7H+GFX, Fatimah Jinnah Rd, Civil Lines, Sheikhupura",4.0,3
ChIJD_ZWZmHCGDkR6iGfNfBZR-c,SHEIKHUPURA,DHQ Hospital Sheikhupura,31.7118215,73.9788092,hospital,OPERATIONAL,Sheikhupura,4.1,152
ChIJffPmdWHCGDkR624zjMBJyVg,SHEIKHUPURA,Zaheer Hospital,31.7125134,73.9799893,hospital,OPERATIONAL,"Lahore - Sargodha Rd, Civil Lines, Sheikhupura",4.3,4
ChIJ5bSFXl_DGDkRQ9EQ8iZVqNI,SHEIKHUPURA,Darul Shifa Hospital.,31.7071092,73.97784109999999,hospital,OPERATIONAL,"DARULSHIFA HOSPITAL, SANAT ZAR, Khalid Rd, opposite GOAL MASJID, Jinnah Park, Sheikhupura",0.0,0
ChIJaU8YewDDGDkRc-NRO3DthSM,SHEIKHUPURA,Medix Pharmacy,31.7041503,73.96686129999999,pharmacy,OPERATIONAL,"PX38+MP7, Ghang Road, Sheikhupura",5.0,1
ChIJE2q5KNHDGDkRzmqEmB_ugFg,SHEIKHUPURA,Al Fajar Trust eye Hospital,31.7182029,74.00088769999999,doctor,OPERATIONAL,"P292+78Q, Gujranwala Link Rd, Sheikhupura",4.3,24
ChIJWy3GcJnCGDkRjW0pEFXFHtQ,SHEIKHUPURA,Shifa Maternity Home,31.7048854,74.0006027,hospital,OPERATIONAL,"Sultanpura, Sheikhupura",3.7,7
ChIJC47MDWnDGDkRdcQ9mHExkkw,SHEIKHUPURA,Nazeer surgical hospital,31.7057343,73.9983541,hospital,OPERATIONAL,"PX4X+78X, Unnamed Road, Mohalla Ali Park, Sheikhupura",5.0,2
ChIJHXz50Z3CGDkRIAowVdUXVQY,SHEIKHUPURA,Ayub MediCare Center,31.6998295,73.9999934,hospital,OPERATIONAL,"MXXX+WXQ, Sharaqpur Rd, Rehmanpura, Sheikhupura",0.0,0
ChIJ5csrJanCGDkRZf28bzTTw94,SHEIKHUPURA,Qasim pharmacy,31.7047678,74.02191169999999,pharmacy,OPERATIONAL,28ccy super market,4.4,7
